chr,start position,
chrIII,11918951,
chrIII,11918936,
chrIII,11918932,
chrIII,11918925,
chrIII,11918923,
chrIII,11918899,
chrIII,11918864,
chrIII,11918687,
chrIII,11918680,
chrIII,11918618,
chrIII,11920311,
chrIII,11920304,
chrIII,11920289,
chrIII,11920277,
chrIII,11918331,
chrIII,11919265,
chrIII,11919316,
chrIII,11919379,
chrIII,11919398,
chrIII,11919668,
chrIII,11920405,
chrIII,11920471,
chrIII,11920475,
chrIII,11920507,
chrIII,11920516,
chrIII,11920594,
chrIII,11921292,
chrIII,11921298,
chrIII,11921307,
chrIII,11921314,
chrIII,11921319,
chrIII,11921323,
chrIII,11921329,
chrIII,11921352,
chrIII,11921363,
chrIII,11921378,
chrIII,11921412,
chrIII,11921424,
chrIII,11921462,
chrIII,11921507,
chrIII,11921512,
chrIII,11923675,
chrIII,11923692,
chrIII,11947984,
chrIII,11947854,
chrIII,11947595,
chrIII,11947585,
chrIII,11947578,
chrIII,11947530,
chrIII,11947501,
chrIII,11947490,
chrIII,11947470,
chrIII,11947421,
chrIII,11961506,
chrIII,11961235,
chrIII,11961179,
chrIII,11960983,
chrIII,11971462,
chrIII,11971314,
chrIII,11974040,
chrIII,11979027,
chrIII,11981681,
chrIII,11981685,
chrIII,11981761,
chrIII,11981787,
chrIII,11982148,
chrIII,11989762,
chrIII,11989807,
chrIII,11989854,
chrIII,11989999,
chrIII,11990069,
chrIII,12005083,
chrIII,12005068,
chrIII,12005054,
chrIII,12004976,
chrIII,12004912,
chrIII,12003532,
chrIII,12003515,
chrIII,12003491,
chrIII,12003423,
chrIII,12003252,
chrIII,12003220,
chrIII,12018043,
chrIII,12018498,
chrIII,12018536,
chrIII,12031581,
chrIII,12031572,
chrIII,12031448,
chrIII,12030909,
chrIII,12052547,
chrIII,12052475,
chrIII,12052451,
chrIII,12052436,
chrIII,12052429,
chrIII,12052272,
chrIII,12052254,
chrIII,12058460,
chrIII,12058453,
chrIII,12058841,
chrIII,12058944,
chrIII,12059694,
chrIII,12059868,
chrIII,12059963,
chrIII,12060058,
chrIII,12060274,
chrIII,12060761,
chrIII,12060851,
chrIII,12060996,
chrIII,12061439,
chrIII,12061600,
chrIII,12077981,
chrIII,12077977,
chrIII,12077970,
chrIII,12077957,
chrIII,12077949,
chrIII,12077945,
chrIII,12077938,
chrIII,12077926,
chrIII,12077918,
chrIII,12077887,
chrIII,12077835,
chrIII,12077831,
chrIII,12077806,
chrIII,12077723,
chrIII,12077599,
chrIII,12085134,
chrIII,12084892,
chrIII,12084799,
chrIII,12084793,
chrIII,12084539,
chrIII,12084477,
chrIII,12084327,
chrIII,12084317,
chrIII,12084304,
chrIII,12084178,
chrIII,12106750,
chrIII,12106609,
chrIII,12107573,
chrIII,12121219,
chrIII,12120034,
chrIII,12120011,
chrIII,12119445,
chrIII,12118800,
chrIII,12118755,
chrIII,12132937,
chrIII,12132759,
chrIII,12132744,
chrIII,12132729,
chrIII,12132662,
chrIII,12132647,
chrIII,12132477,
chrIII,12132331,
chrIII,12132309,
chrIII,12132075,
chrIII,12131789,
chrIII,12131619,
chrIII,12131603,
chrIII,12131576,
chrIII,12131297,
chrIII,12131285,
chrIII,12131221,
chrIII,12131212,
chrIII,12131203,
chrIII,12131072,
chrIII,12131046,
chrIII,12131027,
chrIII,12131022,
chrIII,12130993,
chrIII,12130980,
chrIII,12130953,
chrIII,12130874,
chrIII,12130843,
chrIII,12149818,
chrIII,12149928,
chrIII,12152070,
chrIII,12152245,
chrIII,12152252,
chrIII,12152260,
chrIII,12152270,
chrIII,12152283,
chrIII,12152291,
chrIII,12152348,
chrIII,12152359,
chrIII,12152384,
chrIII,12152431,
chrIII,12152467,
chrIII,12152470,
chrIII,12152490,
chrIII,12160203,
chrIII,12160291,
chrIII,12160307,
chrIII,12160325,
chrIII,12160388,
chrIII,12160665,
chrIII,12160671,
chrIII,12178052,
chrIII,12177144,
chrIII,12202431,
chrIII,12202390,
chrIII,12202386,
chrIII,12202382,
chrIII,12202374,
chrIII,12202368,
chrIII,12202358,
chrIII,12202345,
chrIII,12216005,
chrIII,12215843,
chrIII,12215760,
chrIII,12215720,
chrIII,12215625,
chrIII,12218763,
chrIII,12218642,
chrIII,12218635,
chrIII,12218625,
chrIII,12218618,
chrIII,12218602,
chrIII,12218595,
chrIII,12218591,
chrIII,12218902,
chrIII,12225574,
chrIII,12225466,
chrIII,12228906,
chrIII,12224548,
chrIII,12225030,
chrIII,12225068,
chrIII,12225685,
chrIII,12225696,
chrIII,12225718,
chrIII,12225736,
chrIII,12225806,
chrIII,12226225,
chrIII,12226308,
chrIII,12226408,
chrIII,12235583,
chrIII,12251487,
chrIII,12251480,
chrIII,12251474,
chrIII,12251442,
chrIII,12250200,
chrIII,12250345,
chrIII,12250359,
chrIII,12250376,
chrIII,12250416,
chrIII,12274363,
chrIII,12273644,
chrIII,12273633,
chrIII,12273626,
chrIII,12273616,
chrIII,12273614,
chrIII,12273612,
chrIII,12273609,
chrIII,12273605,
chrIII,12273586,
chrIII,12273568,
chrIII,12271381,
chrIII,12273729,
chrIII,12297727,
chrIII,12295610,
chrIII,12304908,
chrIII,12317607,
chrIII,12317658,
chrIII,12317707,
chrIII,12327554,
chrIII,12327573,
chrIII,12327577,
chrIII,12327596,
chrIII,12327626,
chrIII,12327642,
chrIII,12327643,
chrIII,12327650,
chrIII,12327681,
chrIII,12327722,
chrIII,12327731,
chrIII,12327735,
chrIII,12327786,
chrIII,12327968,
chrIII,12335582,
chrIII,12335612,
chrIII,12335620,
chrIII,12335629,
chrIII,12336258,
chrIII,12351356,
chrIII,12351339,
chrIII,12351327,
chrIII,12351319,
chrIII,12351309,
chrIII,12351277,
chrIII,12351386,
chrIII,12351446,
chrIII,12351467,
chrIII,12351473,
chrIII,12358766,
chrIII,12367563,
chrIII,12367557,
chrIII,12367552,
chrIII,12367540,
chrIII,12367532,
chrIII,12367519,
chrIII,12367494,
chrIII,12367433,
chrIII,12367361,
chrIII,12370076,
chrIII,12370066,
chrIII,12370052,
chrIII,12370042,
chrIII,12370035,
chrIII,12370030,
chrIII,12369705,
chrIII,12369648,
chrIII,12369501,
chrIII,12369497,
chrIII,12369273,
chrIII,12369179,
chrIII,12369038,
chrIII,12369029,
chrIII,12369002,
chrIII,12368952,
chrIII,12368890,
chrIII,12368847,
chrIII,12368771,
chrIII,12368756,
chrIII,12368645,
chrIII,12368627,
chrIII,12368549,
chrIII,12368370,
chrIII,12368355,
chrIII,12368346,
chrIII,12368342,
chrIII,12368315,
chrIII,12368288,
chrIII,12368283,
chrIII,12368281,
chrIII,12368277,
chrIII,12368259,
chrIII,12368233,
chrIII,12368137,
chrIII,12368078,
chrIII,12368074,
chrIII,12368066,
chrIII,12368227,
chrIII,12368523,
chrIII,12368540,
chrIII,12368657,
chrIII,12369148,
chrIII,12369423,
chrIII,12370123,
chrIII,12370138,
chrIII,12370149,
chrIII,12370178,
chrIII,12370185,
chrIII,12374356,
chrIII,12374296,
chrIII,12374286,
chrIII,12374270,
chrIII,12374238,
chrIII,12374214,
chrIII,12374210,
chrIII,12374198,
chrIII,12374190,
chrIII,12377304,
chrIII,12377285,
chrIII,12377277,
chrIII,12382438,
chrIII,12382141,
chrIII,12380572,
chrIII,12380527,
chrIII,12380498,
chrIII,12380494,
chrIII,12380488,
chrIII,12380481,
chrIII,12423133,
chrIII,12423093,
chrIII,12422657,
chrIII,12421701,
chrIII,12421674,
chrIII,12421532,
chrIII,12420654,
chrIII,12420649,
chrIII,12424224,
chrIII,12424232,
chrIII,12425829,
chrIII,12429726,
chrIII,12429718,
chrIII,12429703,
chrIII,12429604,
chrIII,12429223,
chrIII,12429263,
chrIII,12446544,
chrIII,12446535,
chrIII,12446523,
chrIII,12446519,
chrIII,12446493,
chrIII,12446490,
chrIII,12446485,
chrIII,12446478,
chrIII,12446474,
chrIII,12446471,
chrIII,12446465,
chrIII,12446455,
chrIII,12446452,
chrIII,12446439,
chrIII,12446424,
chrIII,12446401,
chrIII,12445997,
chrIII,12445989,
chrIII,12453303,
chrIII,12453286,
chrIII,12453276,
chrIII,12453271,
chrIII,12453265,
chrIII,12453258,
chrIII,12453192,
chrIII,12457092,
chrIII,12456888,
chrIII,12456796,
chrIII,12456784,
chrIII,12456114,
chrIII,12456330,
chrIII,12456383,
chrIII,12456984,
chrIII,12456991,
chrIII,12457000,
chrIII,12457005,
chrIII,12457009,
chrIII,12459243,
chrIII,12459313,
chrIII,12459368,
chrIII,12459794,
chrIII,12459833,
chrIII,12459870,
chrIII,12459899,
chrIII,12461190,
chrIII,12465869,
chrIII,12469108,
chrIII,12472686,
chrIII,12484605,
chrIII,12484612,
chrIII,12498451,
chrIII,12495109,
chrIII,12496280,
chrIII,12498936,
chrIII,12498962,
chrIII,12498987,
chrIII,12498993,
chrIII,12499264,
chrIII,12499334,
chrIII,12499364,
chrIII,12499374,
chrIII,12499380,
chrIII,12507162,
chrIII,12508037,
chrIII,12509179,
chrIII,12509186,
chrIII,12509197,
chrIII,12509509,
chrIII,12509731,
chrIII,12509740,
chrIII,12517754,
chrIII,12517929,
chrIII,12518115,
chrIII,12519592,
chrIII,12519918,
chrIII,12550212,
chrIII,12550127,
chrIII,12550113,
chrIII,12549968,
chrIII,12549681,
chrIII,12549662,
chrIII,12549640,
chrIII,12549602,
chrIII,12549575,
chrIII,12549479,
chrIII,12549448,
chrIII,12548755,
chrIII,12548705,
chrIII,12548686,
chrIII,12548571,
chrIII,12548544,
chrIII,12548474,
chrIII,12548454,
chrIII,12548338,
chrIII,12548329,
chrIII,12548219,
chrIII,12548214,
chrIII,12548066,
chrIII,12548004,
chrIII,12547975,
chrIII,12547917,
chrIII,12547883,
chrIII,12547869,
chrIII,12578129,
chrIII,12578110,
chrIII,12578106,
chrIII,12578102,
chrIII,12577953,
chrIII,12577513,
chrIII,12577450,
chrIII,12576312,
chrIII,12576079,
chrIII,12576002,
chrIII,12575953,
chrIII,12575947,
chrIII,12575940,
chrIII,12575932,
chrIII,12575905,
chrIII,12575898,
chrIII,12575892,
chrIII,12575875,
chrIII,12575872,
chrIII,12575785,
chrIII,12575777,
chrIII,12575487,
chrIII,12575449,
chrIII,12575287,
chrIII,12600353,
chrIII,12600343,
chrIII,12600339,
chrIII,12600333,
chrIII,12600318,
chrIII,12600309,
chrIII,12600301,
chrIII,12600298,
chrIII,12600283,
chrIII,12600278,
chrIII,12600269,
chrIII,12600265,
chrIII,12600256,
chrIII,12600251,
chrIII,12600247,
chrIII,12600237,
chrIII,12600232,
chrIII,12600219,
chrIII,12600205,
chrIII,12600156,
chrIII,12600130,
chrIII,12600094,
chrIII,12600075,
chrIII,12600022,
chrIII,12599976,
chrIII,12599942,
chrIII,12599928,
chrIII,12599924,
chrIII,12599913,
chrIII,12599893,
chrIII,12599864,
chrIII,12599858,
chrIII,12599853,
chrIII,12599828,
chrIII,12599815,
chrIII,12599799,
chrIII,12599726,
chrIII,12599685,
chrIII,12599672,
chrIII,12599650,
chrIII,12599622,
chrIII,12599547,
chrIII,12599478,
chrIII,12599377,
chrIII,12599351,
chrIII,12599265,
chrIII,12598985,
chrIII,12598462,
chrIII,12598291,
chrIII,12598277,
chrIII,12598261,
chrIII,12598256,
chrIII,12598199,
chrIII,12598125,
chrIII,12598074,
chrIII,12597794,
chrIII,12610744,
chrIII,12610725,
chrIII,12610722,
chrIII,12610434,
chrIII,12610130,
chrIII,12610115,
chrIII,12609131,
chrIII,12609122,
chrIII,12608677,
chrIII,12608636,
chrIII,12608576,
chrIII,12608476,
chrIII,12608449,
chrIII,12608444,
chrIII,12608441,
chrIII,12608439,
chrIII,12608435,
chrIII,12608431,
chrIII,12608428,
chrIII,12608419,
chrIII,12608396,
chrIII,12608386,
chrIII,12608381,
chrIII,12608367,
chrIII,12608362,
chrIII,12608359,
chrIII,12608322,
chrIII,12608250,
chrIII,12608242,
chrIII,12607379,
chrIII,12608719,
chrIII,12608766,
chrIII,12608787,
chrIII,12608794,
chrIII,12608804,
chrIII,12609066,
chrIII,12617908,
chrIII,12618074,
chrIII,12618118,
chrIII,12618132,
chrIII,12618144,
chrIII,12618163,
chrIII,12618173,
chrIII,12618177,
chrIII,12618238,
chrIII,12618308,
chrIII,12618326,
chrIII,12618366,
chrIII,12618376,
chrIII,12618383,
chrIII,12618394,
chrIII,12619140,
chrIII,12619148,
chrIII,12619243,
chrIII,12619249,
chrIII,12619285,
chrIII,12619291,
chrIII,12619311,
chrIII,12622423,
chrIII,12622467,
chrIII,12622476,
chrIII,12622509,
chrIII,12622514,
chrIII,12622562,
chrIII,12622592,
chrIII,12622778,
chrIII,12622851,
chrIII,12622882,
chrIII,12623241,
chrIII,12623257,
chrIII,12623278,
chrIII,12623284,
chrIII,12623289,
chrIII,12623300,
chrIII,12623320,
chrIII,12623364,
chrIII,12623385,
chrIII,12623410,
chrIII,12623518,
chrIII,12623527,
chrIII,12623597,
chrIII,12625472,
chrIII,12625490,
chrIII,12625568,
chrIII,12625622,
chrIII,12625723,
chrIII,12625735,
chrIII,12625797,
chrIII,12625872,
chrIII,12625898,
chrIII,12626371,
chrIII,12665080,
chrIII,12664304,
chrIII,12663826,
chrIII,12663206,
chrIII,12662792,
chrIII,12662697,
chrIII,12662659,
chrIII,12662331,
chrIII,12662316,
chrIII,12662193,
chrIII,12662188,
chrIII,12662179,
chrIII,12662136,
chrIII,12662127,
chrIII,12662114,
chrIII,12662103,
chrIII,12673408,
chrIII,12673386,
chrIII,12673521,
chrIII,12688822,
chrIII,12688787,
chrIII,12688699,
chrIII,12688600,
chrIII,12688595,
chrIII,12688572,
chrIII,12688531,
chrIII,12688040,
chrIII,12688037,
chrIII,12688006,
chrIII,12687974,
chrIII,12687939,
chrIII,12687861,
chrIII,12687307,
chrIII,12688142,
chrIII,12688159,
chrIII,12688169,
chrIII,12702174,
chrIII,12702260,
chrIII,12703218,
chrIII,12704703,
chrIII,12704717,
chrIII,12710485,
chrIII,12710522,
chrIII,12711179,
chrIII,12711328,
chrIII,12711334,
chrIII,12711342,
chrIII,12711369,
chrIII,12711376,
chrIII,12713576,
chrIII,12713615,
chrIII,12713677,
chrIII,12713696,
chrIII,12713746,
chrIII,12713750,
chrIII,12713759,
chrIII,12713769,
chrIII,12713940,
chrIII,12713961,
chrIII,12713977,
chrIII,12714320,
chrIII,12714355,
chrIII,12714363,
chrIII,12744217,
chrIII,12744244,
chrIII,12744290,
chrIII,12744301,
chrIII,12744314,
chrIII,12744353,
chrIII,12744399,
chrIII,12744511,
chrIII,12800540,
chrIII,12800527,
chrIII,12800505,
chrIII,12800250,
chrIII,12799520,
chrIII,12799136,
chrIII,12798761,
chrIII,12798461,
chrIII,12798438,
chrIII,12798404,
chrIII,12807764,
chrIII,12807705,
chrIII,12807388,
chrIII,12807899,
chrIII,12812604,
chrIII,12812697,
chrIII,12818580,
chrIII,12818541,
chrIII,12818391,
chrIII,12818156,
chrIII,12821355,
chrIII,12821183,
chrIII,12818398,
chrIII,12818484,
chrIII,12819522,
chrIII,12820038,
chrIII,12820048,
chrIII,12820057,
chrIII,12820062,
chrIII,12820085,
chrIII,12820111,
chrIII,12820118,
chrIII,12820125,
chrIII,12841386,
chrIII,12841363,
chrIII,12841334,
chrIII,12840336,
chrIII,12839374,
chrIII,12839316,
chrIII,12839299,
chrIII,12839285,
chrIII,12839264,
chrIII,12839222,
chrIII,12839091,
chrIII,12838982,
chrIII,12838945,
chrIII,12838933,
chrIII,12838907,
chrIII,12856629,
chrIII,12860387,
chrIII,12859210,
chrIII,12858775,
chrIII,12874757,
chrIII,12874731,
chrIII,12874717,
chrIII,12874708,
chrIII,12874698,
chrIII,12874691,
chrIII,12874684,
chrIII,12872740,
chrIII,12872809,
chrIII,12873765,
chrIII,12873900,
chrIII,12874301,
chrIII,12874447,
chrIII,12874817,
chrIII,12874834,
chrIII,12874849,
chrIII,12874852,
chrIII,12877907,
chrIII,12877890,
chrIII,12875541,
chrIII,12875926,
chrIII,12875986,
chrIII,12876048,
chrIII,12876086,
chrIII,12876344,
chrIII,12876754,
chrIII,12877406,
chrIII,12877488,
chrIII,12878482,
chrIII,12894456,
chrIII,12894360,
chrIII,12894339,
chrIII,12894302,
chrIII,12894297,
chrIII,12894229,
chrIII,12894224,
chrIII,12894193,
chrIII,12894084,
chrIII,12894078,
chrIII,12893781,
chrIII,12893297,
chrIII,12893270,
chrIII,12893127,
chrIII,12893098,
chrIII,12893021,
chrIII,12892960,
chrIII,12892933,
chrIII,12892885,
chrIII,12892787,
chrIII,12892529,
chrIII,12892493,
chrIII,12892488,
chrIII,12891742,
chrIII,12891668,
chrIII,12891630,
chrIII,12891594,
chrIII,12891563,
chrIII,12891524,
chrIII,12891516,
chrIII,12891511,
chrIII,12891504,
chrIII,12891499,
chrIII,12904160,
chrIII,12905140,
chrIII,12905150,
chrIII,12905260,
chrIII,12905272,
chrIII,12905354,
chrIII,12921384,
chrIII,12921375,
chrIII,12921004,
chrIII,12920942,
chrIII,12920907,
chrIII,12920887,
chrIII,12920864,
chrIII,12920848,
chrIII,12920843,
chrIII,12920834,
chrIII,12920823,
chrIII,12920801,
chrIII,12920503,
chrIII,12920360,
chrIII,12920338,
chrIII,12920329,
chrIII,12920323,
chrIII,12920317,
chrIII,12920285,
chrIII,12920232,
chrIII,12920202,
chrIII,12920171,
chrIII,12919901,
chrIII,12919896,
chrIII,12919882,
chrIII,12919848,
chrIII,12919840,
chrIII,12919833,
chrIII,12919823,
chrIII,12919814,
chrIII,12919789,
chrIII,12919755,
chrIII,12918606,
chrIII,12918591,
chrIII,12926265,
chrIII,12926227,
chrIII,12926189,
chrIII,12926067,
chrIII,12926062,
chrIII,12926061,
chrIII,12926032,
chrIII,12926008,
chrIII,12926114,
chrIII,12926178,
chrIII,12931840,
chrIII,12927774,
chrIII,12927850,
chrIII,12929753,
chrIII,12931945,
chrIII,12932172,
chrIII,12932288,
chrIII,12932340,
chrIII,12932855,
chrIII,12932862,
chrIII,12932868,
chrIII,12932898,
chrIII,12932904,
chrIII,12932951,
chrIII,12934121,
chrIII,12934206,
chrIII,12934233,
chrIII,12940700,
chrIII,12940751,
chrIII,12940814,
chrIII,12941850,
chrIII,12941860,
chrIII,12941873,
chrIII,12941890,
chrIII,12941902,
chrIII,12941924,
chrIII,12941956,
chrIII,12941979,
chrIII,12941989,
chrIII,12942015,
chrIII,12942031,
chrIII,12942048,
chrIII,12942095,
chrIII,12942408,
chrIII,12968097,
chrIII,12968092,
chrIII,12968075,
chrIII,12968059,
chrIII,12968055,
chrIII,12968050,
chrIII,12968045,
chrIII,12968040,
chrIII,12968034,
chrIII,12968009,
chrIII,12968005,
chrIII,12968003,
chrIII,12967975,
chrIII,12967874,
chrIII,12967810,
chrIII,12967663,
chrIII,12967568,
chrIII,12967538,
chrIII,12967534,
chrIII,12967519,
chrIII,12967183,
chrIII,12967132,
chrIII,12975107,
chrIII,12977872,
chrIII,12977848,
chrIII,12977812,
chrIII,12977804,
chrIII,12977800,
chrIII,12977757,
chrIII,12981160,
chrIII,12979947,
chrIII,12979758,
chrIII,12978844,
chrIII,12978834,
chrIII,12978813,
chrIII,12978809,
chrIII,12978804,
chrIII,12978761,
chrIII,12978754,
chrIII,12978741,
chrIII,12978684,
chrIII,12978653,
chrIII,12978623,
chrIII,12978604,
chrIII,12978579,
chrIII,12978450,
chrIII,12978415,
chrIII,12976226,
chrIII,12977177,
chrIII,12978905,
chrIII,12978938,
chrIII,12978946,
chrIII,12980657,
chrIII,12980950,
chrIII,12985919,
chrIII,12986150,
chrIII,12987191,
chrIII,12987215,
chrIII,12995831,
chrIII,12995799,
chrIII,12995488,
chrIII,12994083,
chrIII,13000563,
chrIII,13000556,
chrIII,13000550,
chrIII,13000503,
chrIII,13000371,
chrIII,13000366,
chrIII,13004135,
chrIII,13004786,
chrIII,13030770,
chrIII,13067950,
chrIII,13067963,
chrIII,13068074,
chrIII,13068079,
chrIII,13068084,
chrIII,13068402,
chrIII,13068531,
chrIII,13068559,
chrIII,13068576,
chrIII,13068605,
chrIII,13068645,
chrIII,13068650,
chrIII,13068689,
chrIII,13068699,
chrIII,13070036,
chrIII,13070626,
chrIII,13070636,
chrIII,13070640,
chrIII,13070647,
chrIII,13070650,
chrIII,13070665,
chrIII,13070704,
chrIII,13070708,
chrIII,13070732,
chrIII,13070769,
chrIII,13070802,
chrIII,13070811,
chrIII,13070845,
chrIII,13070853,
chrIII,13070870,
chrIII,13070875,
chrIII,13070888,
chrIII,13101387,
chrIII,13101144,
chrIII,13100703,
chrIII,13099727,
chrIII,13104593,
chrIII,13105598,
chrIII,13105606,
chrIII,13105649,
chrIII,13105782,
chrIII,13105848,
chrIII,13106125,
chrIII,13106684,
chrIII,13106898,
chrIII,13106989,
chrIII,13107008,
chrIII,13107317,
chrIII,13107356,
chrIII,13107556,
chrIII,13107564,
chrIII,13118729,
chrIII,13118754,
chrIII,13118757,
chrIII,13118761,
chrIII,13118764,
chrIII,13118783,
chrIII,13118793,
chrIII,13118796,
chrIII,13118813,
chrIII,13119227,
chrIII,13119235,
chrIII,13119268,
chrIII,13119341,
chrIII,13119347,
chrIII,13119358,
chrIII,13119579,
chrIII,13119690,
chrIII,13119702,
chrIII,13119726,
chrIII,13119733,
chrIII,13138659,
chrIII,13137664,
chrIII,13137322,
chrIII,13153881,
chrIII,13152724,
chrIII,13152715,
chrIII,13152708,
chrIII,13152705,
chrIII,13152698,
chrIII,13153230,
chrIII,13153710,
chrIII,13171452,
chrIII,13169655,
chrIII,13169787,
chrIII,13185463,
chrIII,13185903,
chrIII,13186255,
chrIII,13186787,
chrIII,13187050,
chrIII,13187081,
chrIII,13187083,
chrIII,13187087,
chrIII,13187126,
chrIII,13187403,
chrIII,13187843,
chrIII,13187877,
chrIII,13187887,
chrIII,13187903,
chrIII,13204359,
chrIII,13204381,
chrIII,13204391,
chrIII,13204423,
chrIII,13204484,
chrIII,13204525,
chrIII,13204566,
chrIII,13204598,
chrIII,13204651,
chrIII,13204670,
chrIII,13210617,
chrIII,13222609,
chrIII,13222668,
chrIII,13222676,
chrIII,13222819,
chrIII,13222844,
chrIII,13222979,
chrIII,13223009,
chrIII,13223021,
chrIII,13223027,
chrIII,13243510,
chrIII,13243114,
chrIII,13245924,
chrIII,13246413,
chrIII,13256193,
chrIII,13256386,
chrIII,13256391,
chrIII,13256398,
chrIII,13256548,
chrIII,13256562,
chrIII,13256571,
chrIII,13256592,
chrIII,13256597,
chrIII,13262459,
chrIII,13262518,
chrIII,13262652,
chrIII,13262750,
chrIII,13262755,
chrIII,13262916,
chrIII,13263115,
chrIII,13263140,
chrIII,13264957,
chrIII,13265125,
chrIII,13268857,
chrIII,13268849,
chrIII,13268825,
chrIII,13268820,
chrIII,13268816,
chrIII,13268782,
chrIII,13274543,
chrIII,13274634,
chrIII,13274684,
chrIII,13275876,
chrIII,13276008,
chrIII,13276039,
chrIII,13276051,
chrIII,13276098,
chrIII,13276402,
chrIII,13276407,
chrIII,13277060,
chrIII,13277181,
chrIII,13293049,
chrIII,13283858,
chrIII,13283979,
chrIII,13283983,
chrIII,13284059,
chrIII,13284154,
chrIII,13284279,
chrIII,13285622,
chrIII,13285674,
chrIII,13285683,
chrIII,13285694,
chrIII,13299077,
chrIII,13299045,
chrIII,13299015,
chrIII,13296571,
chrIII,13296554,
chrIII,13296549,
chrIII,13296544,
chrIII,13296538,
chrIII,13296532,
chrIII,13296529,
chrIII,13296516,
chrIII,13296277,
chrIII,13296273,
chrIII,13296178,
chrIII,13296139,
chrIII,13296112,
chrIII,13294028,
chrIII,13296393,
chrIII,13296401,
chrIII,13296497,
chrIII,13296649,
chrIII,13298668,
chrIII,13298698,
chrIII,13298744,
chrIII,13298848,
chrIII,13298888,
chrIII,13298896,
chrIII,13299140,
chrIII,13299149,
chrIII,13299154,
chrIII,13299163,
chrIII,13307147,
chrIII,13307120,
chrIII,13307116,
chrIII,13307112,
chrIII,13307110,
chrIII,13307098,
chrIII,13307094,
chrIII,13307087,
chrIII,13306545,
chrIII,13307236,
chrIII,13307246,
chrIII,13313056,
chrIII,13313330,
chrIII,13313335,
chrIII,13313885,
chrIII,13313891,
chrIII,13313900,
chrIII,13313906,
chrIII,13313909,
chrIII,13313927,
chrIII,13314493,
chrIII,13314518,
chrIII,13314561,
chrIII,13314578,
chrIII,13314596,
chrIII,13314786,
chrIII,13314967,
chrIII,13314975,
chrIII,13326906,
chrIII,13326500,
chrIII,13326078,
chrIII,13324854,
chrIII,13341985,
chrIII,13341108,
chrIII,13340475,
chrIII,13340107,
chrIII,13340078,
chrIII,13340033,
chrIII,13340003,
chrIII,13339884,
chrIII,13339864,
chrIII,13339759,
chrIII,13340251,
chrIII,13340283,
chrIII,13340305,
chrIII,13340574,
chrIII,13341010,
chrIII,13341170,
chrIII,13341291,
chrIII,13342521,
chrIII,13343209,
chrIII,13343221,
chrIII,13343240,
chrIII,13343294,
chrIII,13343308,
chrIII,13344401,
chrIII,13344465,
chrIII,13344598,
chrIII,13344624,
chrIII,13344697,
chrIII,13344718,
chrIII,13346673,
chrIII,13346700,
chrIII,13346708,
chrIII,13346835,
chrIII,13346840,
chrIII,13346844,
chrIII,13346860,
chrIII,13346928,
chrIII,13359816,
chrIII,13359455,
chrIII,13359432,
chrIII,13359217,
chrIII,13359199,
chrIII,13359193,
chrIII,13359183,
chrIII,13359174,
chrIII,13371530,
chrIII,13371520,
chrIII,13371505,
chrIII,13371489,
chrIII,13371465,
chrIII,13371452,
chrIII,13371344,
chrIII,13371276,
chrIII,13371193,
chrIII,13377258,
chrIII,13383987,
chrIII,13388732,
chrIII,13388765,
chrIII,13388772,
chrIII,13388776,
chrIII,13388778,
chrIII,13388813,
chrIII,13389218,
chrIII,13389262,
chrIII,13395822,
chrIII,13394925,
chrIII,13393768,
chrIII,13404483,
chrIII,13404470,
chrIII,13403326,
chrIII,13403062,
chrIII,13403137,
chrIII,13404371,
chrIII,13404388,
chrIII,13405532,
chrIII,13405589,
chrIII,13409708,
chrIII,13409714,
chrIII,13409719,
chrIII,13409727,
chrIII,13409798,
chrIII,13423521,
chrIII,13423537,
chrIII,13423542,
chrIII,13423557,
chrIII,13423563,
chrIII,13423570,
chrIII,13423594,
chrIII,13426140,
chrIII,13426194,
chrIII,13434616,
chrIII,13435597,
chrIII,13436895,
chrIII,13436805,
chrIII,13439752,
chrIII,13439460,
chrIII,13439452,
chrIII,13439449,
chrIII,13439447,
chrIII,13458052,
chrIII,13457974,
chrIII,13457923,
chrIII,13457919,
chrIII,13457914,
chrIII,13457904,
chrIII,13457894,
chrIII,13457887,
chrIII,13457877,
chrIII,13457868,
chrIII,13457859,
chrIII,13457857,
chrIII,13457853,
chrIII,13457847,
chrIII,13457830,
chrIII,13457813,
chrIII,13457803,
chrIII,13457799,
chrIII,13457579,
chrIII,13457563,
chrIII,13456780,
chrIII,13456587,
chrIII,13456550,
chrIII,13456436,
chrIII,13456198,
chrIII,13456007,
chrIII,13455931,
chrIII,13455218,
chrIII,13455161,
chrIII,13462232,
chrIII,13462221,
chrIII,13462151,
chrIII,13462106,
chrIII,13462096,
chrIII,13464498,
chrIII,13463935,
chrIII,13463752,
chrIII,13462951,
chrIII,13462933,
chrIII,13462930,
chrIII,13462914,
chrIII,13462740,
chrIII,13462715,
chrIII,13462702,
chrIII,13462655,
chrIII,13462626,
chrIII,13462615,
chrIII,13462590,
chrIII,13457317,
chrIII,13458057,
chrIII,13459033,
chrIII,13461839,
chrIII,13462702,
chrIII,13463056,
chrIII,13463059,
chrIII,13463064,
chrIII,13463067,
chrIII,13463069,
chrIII,13463076,
chrIII,13463081,
chrIII,13463090,
chrIII,13463100,
chrIII,13466229,
chrIII,13464221,
chrIII,13464225,
